"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GCN1",194.008278694154,-0.222251212394133,0.0926551801811065,-2.39869170789711,0.016453761097727,0.065881505053161
"GCNA",0.561468716095686,-0.967356400838568,1.28601398914943,-0.75221296891053,0.451922995733026,0.661183497695212
"GCNT1",30.1320554453987,0.576297124220366,0.186877753111304,3.08381877792123,0.002043620391878,0.0123042793051987
"GCNT1P3",0.060403759978725,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"GCNT2",114.802520588136,0.291882859561142,0.0935787748451524,3.11911392347387,0.00181395810472448,0.0111785570947453
"GCNT2P1",0.254450434344523,-1.47854365644004,2.16279174608293,-0.683627380730419,0.494210490254007,NA
"GCNT3",0.119384261542982,-0.0185312976922861,2.63831738392131,-0.00702390766373347,0.994395778599611,NA
"GCNT4",0.186553480626485,-0.379200519742513,2.31808898752381,-0.16358324541612,0.870059235238901,NA
"GCOM1",0.500359302683588,-2.46810788172337,1.32904935063158,-1.85704758107778,0.0633043849354876,0.181590676321691
"GCOM2",0.240020900108856,-0.739871465404397,1.91624527346227,-0.386104782957975,0.699419067707886,NA
"GCSH",9.94978952633385,0.248069455857782,0.302665064069908,0.81961707942772,0.412434434012277,0.631483348987465
"GCSHP5",0.80187356397255,0.680387867543776,1.04183120190738,0.653069198060226,0.51371166868051,0.710088698998817
"GDA",0.0611415545152948,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"GDAP1",7.08196827763123,-1.71972577704779,0.381059811999747,-4.51300746731312,6.39147708637693e-06,8.63689571613817e-05
"GDAP2",25.9979176657326,-0.216714105926904,0.209736958626838,-1.03326617943612,0.301479349895044,0.520055023714917
"GDE1",48.9539165636415,0.0904521342774864,0.139798209614588,0.647019261025269,0.517619477767242,0.713004775429656
"GDF11",13.2949842587061,0.0743134621810984,0.246314725581309,0.301701256413788,0.762879810409292,0.883079990729849
"GDF15",12.7565862857776,-3.5648061721792,0.672480722581171,-5.30097897601654,1.15183354034153e-07,2.32005019925396e-06
"GDF5",1.24491788291122,1.98656599682669,1.00158974618175,1.98341287378375,0.0473213302873572,0.146721497258254
"GDF7",0.182560927606263,0.342142054345835,2.33374231229598,0.146606612282412,0.883442534236934,NA
"GDF9",0.0630305354283345,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"GDI1",128.373017191254,0.0608524196033028,0.0936154965057708,0.65002506929557,0.515676028364575,0.711740618761171
"GDI2",310.852342907787,0.0833783247167285,0.0698172737805998,1.19423632865907,0.23238553607419,0.441666183187839
"GDPD1",0.794305234605996,-2.18961811727113,1.05937995097596,-2.06688649832757,0.0387448502696566,0.126666909786171
"GDPD2",0.119541047977921,0.70280995781989,2.637188343098,0.266499721060602,0.789854374200989,NA
"GDPD3",0.684934281746279,-0.911929382988823,3.02096486312361,-0.301866928053546,0.762753507939669,0.883007439371599
"GDPD4",0.124049904581594,-0.739872844573266,3.06038250977364,-0.241758290739934,0.8089674594601,NA
"GDPD5",8.73547028169741,-0.535714689504699,0.309223014829516,-1.73245413120383,0.0831927371824883,0.221018858397304
"GDPGP1",1.17390169150276,-1.50328687896647,0.868494455022042,-1.73091131471682,0.0834675832624617,0.22152670118884
"GEM",18.0736369369081,-0.283004682724222,0.243202662768326,-1.16365782965876,0.244562705549772,0.456495121401444
"GEMIN2",11.004916150606,-0.0629273376719375,0.303972284438464,-0.207016694920673,0.835996820254029,0.916499239393745
"GEMIN4",55.4914194546565,0.418009379429798,0.172064965662275,2.42936949901968,0.0151251089106814,0.0616645891487768
"GEMIN5",66.8573733947029,-0.0398074073225358,0.113299455152403,-0.351346855719556,0.725328146944681,0.858516334609661
"GEMIN6",11.7330025339217,0.68405060301552,0.309263295391248,2.21187128640704,0.0269755597509574,0.0966357300526038
"GEMIN7",12.81267025504,-0.0641638767892513,0.269554763268141,-0.238036516258568,0.811852772173626,0.905990091044193
"GEMIN7-AS1",0.121949089639557,0.702810131122429,2.62010238183987,0.268237659716528,0.788516388529648,NA
"GEMIN8",4.15847122678197,0.946292635394648,0.479004978087532,1.97553820666499,0.0482071032541148,0.148802975747465
"GEMIN8P4",0.605894157648333,1.13666814345894,1.27239682310367,0.893328341300272,0.371681364902783,0.591536007123947
"GEN1",30.9359740537142,-0.345976722162006,0.18134476031431,-1.90783963960333,0.0564119456854283,0.166915013973165
"GET1",6.86802976800597,0.48062782045454,0.374428681463083,1.28362981857181,0.19927151120049,0.400969991654401
"GET3",68.3538518085513,-0.271678520328776,0.127258062249424,-2.134862935413,0.0327722076683704,0.112271710200357
"GET4",28.5755471352267,0.0704023835143388,0.17787145545212,0.395804843083943,0.692249003732271,0.836847455528132
"GFAP",2.6705774073616,-0.236763314145153,0.591454433896852,-0.400306939260251,0.688930457531603,0.83521841714084
"GFER",10.0080264836647,-0.120044633751095,0.314375264398857,-0.381851396548778,0.702571593233629,0.843669513792187
"GFI1",0.55977689347575,2.60705175451465,1.21314407402556,2.14900423645784,0.0316340641219978,0.109317117003258
"GFM1",54.6251344908818,-0.155776474607645,0.13843256926849,-1.12528775150822,0.260467118360947,0.475251468395111
"GFM2",29.2992938904093,0.366601144464385,0.175216989225553,2.09226939741823,0.0364144236331079,0.121410465062457
"GFOD1",16.9503416448235,1.07238095411288,0.243172686666491,4.40995643389688,1.03391417511615e-05,0.000131277776049971
"GFOD2",14.5418887391398,0.86513016230511,0.260534510421427,3.32059718655207,0.000898250787812848,0.00626271683078879
"GFPT1",129.275207499611,-0.301829950456644,0.144252625526471,-2.09237058497253,0.0364053779924713,0.121410465062457
"GFPT2",43.2067999098142,0.191185892878095,0.143594438287218,1.33142965116577,0.183047678351667,0.378871838950698
"GFRA1",0.328251970898765,1.0980208980608,1.82229450597311,0.60254854221516,0.546809061329564,NA
"GFUS",34.1139507343879,0.268144720709219,0.16993840423638,1.57789360159129,0.11459005518307,0.278167008191473
"GGA1",22.4706694898406,-0.256119476172725,0.185489692799161,-1.38077470671127,0.167348242771957,0.356971858774857
"GGA2",48.9379607718768,0.400026404330581,0.131999999649564,3.0305030711559,0.00244146704051616,0.014242421902653
"GGA3",38.5150659676819,-0.216556093059033,0.15239607402143,-1.42100834584873,0.155314333195674,0.340254425057631
"GGACT",0.801362453167923,-1.69488335496591,1.04452320263446,-1.62263830108429,0.104666747846425,0.260409667732643
"GGCT",51.9204283883468,0.0275643729475852,0.151021513402533,0.182519512131461,0.855175043072997,0.925822548386539
"GGCTP1",0.12377835993961,-0.739872521313036,2.60743342580698,-0.283755095716031,0.776598068991905,NA
"GGCX",62.3400012759296,-0.0956138324209687,0.119203376934438,-0.802106742945349,0.422491214826405,0.638074154019284
"GGH",39.9364977814216,-0.340091531780399,0.163071994281115,-2.08552997269491,0.0370212203963163,0.12258224256623
"GGN",0.93882462474539,-1.48025648945727,1.02128716227408,-1.44940281650189,0.147225122598086,0.328434375729984
"GGNBP2",102.801319441519,-0.421716486565463,0.108948661586248,-3.87078170971027,0.000108486906644956,0.0010361880870053
"GGPS1",23.5180861084555,0.00698591240199925,0.189237577626585,0.0369160950463246,0.970551906503454,0.991192829380744
"GGT1",7.56160188003524,-0.0181626190091884,0.336403426671031,-0.0539905885885927,0.956942662524518,0.984101539126733
"GGT4P",0.489920455073918,-1.88923285895114,1.34415971740207,-1.40551218318205,0.159869029071617,0.34623320621971
"GGT5",18.9715438021286,-0.562234165278208,0.205822832681117,-2.73164137308946,0.00630196972055305,0.0305053141896879
"GGT7",3.4986900039565,-0.693681047471616,0.493339256176952,-1.40609335013633,0.159696406762416,0.346084016416872
"GGT8P",0.972561452866721,-2.06597461594969,1.03797195607845,-1.99039540890404,0.0465473952570787,0.145265366300044
"GGTA2P",0.062024952290797,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"GHDC",16.4957143449574,-0.159865151705201,0.219870132953597,-0.727088984564084,0.467171446260816,0.67446030445923
"GHET1",0.0579957183170887,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"GHITM",207.777966009973,0.300951370580425,0.0802997832161274,3.74784785869735,0.000178358381400179,0.00157961558204958
"GHR",0.061084527084684,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"GHRLOS",1.00146421979332,1.58042194940749,1.00061508818761,1.57945044809395,0.114232773785886,0.277561071680214
"GID4",17.1266141885994,-0.365473424576131,0.243580625972118,-1.50042074618023,0.133505448858634,0.308130487154519
"GID8",87.3600706770788,-0.0104123204118612,0.125349555169667,-0.0830662733327418,0.9337988431177,0.971477165477316
"GIGYF1",45.9116380091638,0.0641343430516336,0.178099651777056,0.36010369706908,0.718769588143837,0.854343710149218
"GIGYF2",48.9494473188979,0.114035784932142,0.141178363875218,0.807742644141518,0.419238749199093,0.635659932413964
"GIHCG",2.09674097480849,0.854195862694591,0.625979188152781,1.36457549845269,0.172386509978875,0.363905599489972
"GIMAP2",0.303881525031824,0.342145484448465,1.8492833408198,0.185015176904578,0.853217131631556,NA
"GIMAP8",1.45836805499503,-1.5239595829204,0.903246473345333,-1.68720236158371,0.0915644474715851,0.236679344758923
"GIN1",5.39576782687545,-0.447041008100039,0.400754016378329,-1.1154997575321,0.264636322292801,0.480206966629118
"GINM1",45.4274954622824,0.0420007559168594,0.1408184833343,0.298261669365878,0.765503457002895,0.884567608350223
"GINS1",41.8746187415819,0.291806808698259,0.169049347331482,1.72616347418406,0.0843180071542507,0.223186210811881
"GINS2",21.9781243352742,0.649129720123915,0.192612343764294,3.37013561767503,0.000751311976587733,0.00539405463584302
"GINS3",13.8040062407263,-0.15687300065354,0.262132589375672,-0.59844905598029,0.549540341573381,0.738452876704002
"GINS4",50.8944698569621,-0.515151178038345,0.14060992227658,-3.66369008458052,0.000248607565092133,0.00210400100859557
"GIP",0.0662959288836538,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"GIPC1",129.566411802145,-0.327949314844528,0.0957042621467375,-3.42669498189855,0.000610974943489291,0.00451016503497041
"GIPR",1.29791548408592,2.07535853006928,0.922893669356845,2.24875150732757,0.0245283101550115,0.0902653556861818
"GIT1",44.2603492155853,0.188957162506136,0.14760136444996,1.28018574360941,0.200479818601402,0.402451304707758
"GIT2",75.2045836378544,-0.0909103894400651,0.118048230920958,-0.770112256073843,0.441233306437808,0.653646997058198
"GJA1",9.49542018643098,-1.01745453418472,0.304566801761136,-3.34066132060803,0.000835791094029304,0.00591188012382195
"GJA3",11.4862421173136,-0.318195820412687,0.274623804818142,-1.15866073818109,0.246594500485429,0.458929660417968
"GJA5",0.062024952290797,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"GJB2",17.9665462206059,-0.932431449636769,0.234577752113713,-3.97493556500945,7.03983131666615e-05,0.000708989688045667
"GJB3",1.94752173641741,0.465695851429327,0.672229549178199,0.69276313723287,0.488458209324288,0.691238344778895
"GJC1",0.127475203334763,-0.739872505088412,2.5826068853185,-0.286482820631514,0.774508349484793,NA
"GJC2",0.0662959288836538,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"GJD3",0.0611415545152948,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"GK",7.89205682176736,-0.0677923860335598,0.32251867658056,-0.210196776051282,0.833514095697838,0.915812049018265
"GK4P",0.789215127034119,-0.696428827090443,1.05294174400378,-0.661412496043983,0.508347814317734,0.705696805751877
"GK5",13.5292455412949,0.222031365846358,0.266226267517388,0.833994961942875,0.404283822850982,0.6231014901173
"GKAP1",9.00974540799975,-0.430494899481565,0.309775664990298,-1.38969889547343,0.164620330373345,0.353106792105298
"GKN2",0.061753407648813,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"GKN3P",0.0596633477971475,0.342134923746383,3.06038250977364,0.111794823899869,0.910986091726001,NA
"GLA",26.9913734541634,0.426294552977392,0.205704145184182,2.07236734386514,0.038231196404807,0.125579300285423
"GLB1",50.7264951534961,-0.0680599317554883,0.145617634268106,-0.467387978781327,0.640222321664501,0.802330267298171
"GLB1L",3.87186976948317,0.121039167784124,0.481223032129074,0.251524053719148,0.801408967631145,0.903099750899078
"GLB1L2",0.816876745476701,2.66483622409272,1.06739805927507,2.49657210909917,0.0125400170052092,0.0531390399994787
"GLCCI1",6.46706539214073,0.976623397047521,0.394334554516581,2.47663661695784,0.0132626856361875,0.0554563275863242
"GLCE",53.334168825159,0.180979193288846,0.140614220742024,1.28706180878303,0.198072745593594,0.399485370648033
"GLDC",0.0644362932764093,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"GLDN",0.184456963884295,-0.379199911036707,2.0304162584119,-0.186759690022035,0.851849053464936,NA
"GLE1",67.1332070459779,-0.0252340453314336,0.110103321073052,-0.229185142514377,0.818725019837294,0.909490580749377
"GLG1",138.589391666539,0.0361735548500527,0.0878973557937972,0.411543151934105,0.680674306358359,0.830452573506928
"GLI2",4.11228686763562,1.01108564361243,0.496304443882406,2.03722867299572,0.0416271317593722,0.134037432611733
"GLI3",20.4144943313485,-0.315338821230179,0.211047297998515,-1.4941618500721,0.135133321261162,0.310750659894351
"GLI4",6.87610636418252,-0.439281426247114,0.34340286506526,-1.27920140143162,0.200826142490063,0.402929768031964
"GLIDR",5.10454573440637,-0.543216020854378,0.394083807708436,-1.37842765987553,0.168071288373934,0.357909059391353
"GLIPR1",90.0210598712871,-0.832157578892423,0.106369031606918,-7.82330689977161,5.14534584367044e-15,4.10385687462404e-13
"GLIPR1L2",0.433660829864993,0.333793087572283,1.37109168969697,0.243450594938734,0.807656353390699,0.904674490316542
"GLIPR2",3.56955898081139,0.794852422090198,0.474550177801062,1.6749596971459,0.0939421394818513,0.241252592844029
"GLIS2",13.3089713490587,-0.0590106034019575,0.282807996866664,-0.208659599642719,0.834713980678628,0.915820936807387
"GLIS3",10.8317565214986,0.121995132344825,0.274857009506397,0.443849449442495,0.657151434155209,0.814745308182797
"GLMN",21.2471725578968,-0.103534477354078,0.197851240380688,-0.523294557844903,0.600769287576018,0.777602460392716
"GLMP",27.1317532776639,-0.0428022751552246,0.192162226233192,-0.222740316836688,0.82373762120698,0.911265899331245
"GLO1",360.346811939599,0.291446282016709,0.0615916409761492,4.73191292515764,2.22413824451255e-06,3.36971512634773e-05
"GLOD4",57.8490783044334,0.152082947613688,0.12160640009729,1.25061631206923,0.211074496376087,0.416233295045982
"GLP2R",0.244329234413763,1.42708073261163,1.7063485369488,0.836336013252874,0.402965898564464,NA
"GLRA3",0.0615453296608321,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"GLRA4",0.115991436634177,0.702805305879878,3.06038250977364,0.229646230049805,0.818366680370995,NA
"GLRB",12.0107937898587,0.604471913003054,0.258530107323626,2.33811032401879,0.0193815257953245,0.0750341685865368
"GLRX",21.3612792671746,-0.37700156958151,0.190863824869802,-1.97523847087673,0.0482410920349449,0.148874777687562
"GLRX2",14.0772545101824,-0.0923535252793117,0.245564102891855,-0.376087238288178,0.706852041436904,0.846319785269723
"GLRX3",76.7474106357577,0.248892690239651,0.108792355763448,2.28777737638873,0.0221504889770218,0.0832269977054096
"GLRX5",33.7533017458097,0.193142657850104,0.172063065238064,1.12251085137228,0.261645296338776,0.476524071205976
"GLS",86.1946002040786,1.07439761765262,0.143927498991758,7.46485296540961,8.3392680860895e-14,5.38290058133721e-12
"GLS2",0.181086377638753,1.06348460072005,2.33964274737586,0.454549995683255,0.649433016049452,NA
"GLT8D1",40.6507666358595,0.371641057096647,0.143956025761005,2.58162904353614,0.00983352205198069,0.0437683191268082
"GLT8D2",1.1847451592818,-0.434954060942123,0.90685481444145,-0.479629212984903,0.631491070180072,0.796977879698695
"GLTP",93.3701439327302,-0.238758581447782,0.104392622522606,-2.28712121295813,0.0221887490348463,0.083338419243734
"GLTPP1",0.128320881174451,-0.0185309694300942,2.57706779717623,-0.0071907186339448,0.994262686063615,NA
"GLUD1",157.816774707181,0.016597519188451,0.0763756284249864,0.217314338758634,0.827963383384553,0.913102021186493
"GLUD1P3",1.01109864313287,-0.764086204420502,0.936429851273869,-0.815956692731527,0.41452490535514,0.633217021080753
"GLUD2",0.856991119347191,-1.35078767608782,1.05141975713156,-1.28472730983578,0.198887591440449,0.400487811086847
"GLUL",77.4284536365545,0.113313682830743,0.101656408489236,1.11467328538113,0.264990452938492,0.480535411718332
"GLULP2",0.189205662093898,-0.379199881830411,2.01558142875843,-0.188134240780336,0.850771420059507,NA
"GLYCTK",7.97679436243262,-0.305990468308536,0.350871159858426,-0.872087829709346,0.383160464967556,0.602549680772775
"GLYR1",52.3497388072724,0.340031753228749,0.153389515302553,2.21678615098336,0.0266377083293502,0.095945527172261
"GM2A",46.6037105674874,0.319543508968842,0.157360033410379,2.03065226947115,0.0422902814072874,0.135418672212814
"GMCL1",35.9552975367118,0.577732252246327,0.162421367557014,3.5569966004844,0.000375119008630643,0.00299017897861922
"GMDS",19.8450659744717,-0.221471972743516,0.2522620012581,-0.877944247008963,0.379973975555345,0.599917955945061
"GMDS-DT",3.32022705019004,-0.472563940442025,0.560572918729777,-0.843001730288409,0.399227476089695,0.618012148708621
"GMEB1",21.7996068609792,-0.117193050381177,0.201093937190262,-0.582777641228915,0.560042998401822,0.747642342177702
"GMEB2",30.9974966423217,-0.258825315744283,0.18696893462306,-1.38432256816401,0.166259706665231,0.355633817678803
"GMFB",192.237847464132,0.529016099896812,0.0845903935756919,6.25385552111714,4.00441490813565e-10,1.32003016852985e-08
"GMFG",0.371592396361971,-1.4177105686498,1.35217827628471,-1.04846423989679,0.294424769720381,NA
"GMIP",9.53824072817891,-0.224797353778001,0.286505630735584,-0.784617576976932,0.4326778213115,0.64601428769887
"GMNC",0.061753407648813,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"GMNN",77.9823054106293,0.250733947623351,0.123143424007569,2.03611317164561,0.0417389923994878,0.134273003365807
"GMPPA",16.8186240308501,0.398623885633443,0.217021799388462,1.83679191102788,0.0662406205209979,0.187609659508247
"GMPPB",27.0031015869176,0.288038709862458,0.188059977083922,1.53163216506147,0.125613230525609,0.296019767912107
"GMPR",16.9875536613375,-0.284630370133262,0.238240143030116,-1.19472044682781,0.232196271032564,0.441523082454738
"GMPR2",35.2685244673591,0.0926082102310796,0.146439302823879,0.632399966711524,0.527125555696018,0.719953593342125
"GMPS",104.41865153534,-0.113061884776166,0.102603964848349,-1.10192510536288,0.270494233098369,0.486447967725692
"GMPSP1",0.62034699959734,0.581391366687209,1.30107227804089,0.446855548688384,0.654979360684021,0.812823353981296
"GNA11",95.3859422307959,0.702813776404555,0.104637722669591,6.71663868893433,1.85964310502658e-11,8.01494627688164e-10
"GNA12",107.232926758802,0.0190874833589446,0.099555276466631,0.191727490861244,0.847955670865065,0.922621232264609
"GNA13",131.753029972386,-0.444775172499691,0.107260231018502,-4.14669228544706,3.37312909917765e-05,0.000371721105360219
"GNA14",0.0573593092521848,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"GNA15",24.6606362211837,0.227361453958753,0.200569534443159,1.13357920777936,0.256971098761193,0.470542935559815
"GNAI1",19.3930432969191,0.603501028865217,0.207522249126352,2.90812687027968,0.00363600793447311,0.0196727166138861
"GNAI2",272.655068930871,0.289903237165866,0.0693903479818517,4.1778611233033,2.94263228620662e-05,0.00033067085723057
"GNAI3",185.138668839725,-0.0802636023003336,0.0766644353972621,-1.04694702158075,0.295124013191029,0.513056627215971
"GNAL",0.541616149789447,-2.06821097320045,1.35096209529523,-1.53091710004527,0.125789882428556,0.296285130404532
"GNAO1",17.3333107780654,0.811419935720128,0.246963981479284,3.28558007066384,0.00101772611744909,0.00695763697436378
"GNAQ",45.0898056291753,0.428299952258988,0.137785284488747,3.10845932385449,0.00188065531823824,0.01146737016982
"GNAS",637.222033156807,-0.105304631003128,0.0714539265604813,-1.47374169723192,0.140551151426342,0.318974003491059
"GNAT2",0.061753407648813,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"GNAZ",0.418749719731502,2.20636372412505,1.50360092740385,1.46738651454187,0.142270940859375,NA
"GNB1",436.308021966561,0.0248768459612436,0.0483772975531173,0.514225622750617,0.607094255571502,0.781853570788911
"GNB1L",3.35343017326611,0.311054734640637,0.502562593479165,0.618937299903784,0.535957665000255,0.728218178468135
"GNB2",96.8037020454997,0.602531065611752,0.103071320055636,5.84576839887678,5.0423519482859e-09,1.33800688983388e-07
"GNB4",121.625624751796,-0.046534578207289,0.0942109739643605,-0.493940103250528,0.621348481202408,0.789875810399103
"GNB5",32.8744706587321,0.375537019047017,0.162306717613769,2.31374908302106,0.0206814898099158,0.0788726890854661
"GNE",42.5733200680291,0.0885704683355072,0.137288935371405,0.645139159218471,0.518837009106861,0.71362238337512
"GNG11",36.9277307045593,0.759809231392222,0.156902868578561,4.84254518910714,1.28186470484667e-06,2.03834360860223e-05
"GNG12",327.235716272786,0.0181950984043263,0.069267080837023,0.262680311981634,0.792796992794335,0.899553320742359
"GNG12-AS1",0.127878978480301,-0.0185309847352533,2.57995586602853,-0.00718267509117475,0.994269103716472,NA
"GNG2",0.43387387811941,-0.378306398909811,2.79108067514997,-0.135541191008205,0.892183999008992,0.945747749636938
